,Adj Close,Year,interest,inflation,gdp,yield,unemployment
47,-6.619995000000017,2000,6.4,3.37685727149935,13138.035,5.24,3.9
48,-11.449951000000056,2000,6.4,3.37685727149935,13138.035,5.24,3.9
49,-24.469970999999987,2000,6.4,3.37685727149935,13138.035,5.24,3.9
50,32.98999099999992,2000,6.4,3.37685727149935,13138.035,5.24,3.9
51,66.32995600000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
52,6.0,2000,6.4,3.37685727149935,13138.035,5.24,3.9
53,-7.839966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
54,37.239990000000034,2000,6.4,3.37685727149935,13138.035,5.24,3.9
55,6.770019999999931,2000,6.4,3.37685727149935,13138.035,5.24,3.9
56,26.70996100000002,2000,6.4,3.37685727149935,13138.035,5.24,3.9
57,0.10998500000005151,2000,6.4,3.37685727149935,13138.035,5.24,3.9
58,-3.5999759999999696,2000,6.4,3.37685727149935,13138.035,5.24,3.9
59,-16.130004999999983,2000,6.4,3.37685727149935,13138.035,5.24,3.9
60,0.7900399999998626,2000,6.4,3.37685727149935,13138.035,5.24,3.9
61,-20.59997599999997,2000,6.4,3.37685727149935,13138.035,5.24,3.9
62,10.659912000000077,2000,6.4,3.37685727149935,13138.035,5.24,3.9
63,7.3900149999999485,2000,6.4,3.37685727149935,13138.035,5.24,3.9
64,-11.239990999999918,2000,6.4,3.37685727149935,13138.035,5.24,3.9
65,-7.3599850000000515,2000,6.4,3.37685727149935,13138.035,5.24,3.9
66,13.969970999999987,2000,6.4,3.37685727149935,13138.035,5.24,3.9
67,15.010009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
68,-11.890014999999948,2000,6.4,3.37685727149935,13138.035,5.24,3.9
69,-3.869995000000017,2000,6.4,3.37685727149935,13138.035,5.24,3.9
70,-33.41992200000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
71,-26.660033999999996,2000,6.4,3.37685727149935,13138.035,5.24,3.9
72,-83.94995100000006,2000,6.4,3.37685727149935,13138.035,5.24,3.9
73,44.87988200000018,2000,6.4,3.37685727149935,13138.035,5.24,3.9
74,40.17004399999996,2000,6.4,3.37685727149935,13138.035,5.24,3.9
75,-14.140014000000065,2000,6.4,3.37685727149935,13138.035,5.24,3.9
76,7.070067999999992,2000,6.4,3.37685727149935,13138.035,5.24,3.9
77,-4.680053999999927,2000,6.4,3.37685727149935,13138.035,5.24,3.9
78,47.57995600000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
79,-16.449951000000056,2000,6.4,3.37685727149935,13138.035,5.24,3.9
80,3.9300539999999273,2000,6.4,3.37685727149935,13138.035,5.24,3.9
81,-12.489990000000034,2000,6.4,3.37685727149935,13138.035,5.24,3.9
82,15.819946000000073,2000,6.4,3.37685727149935,13138.035,5.24,3.9
83,-21.95996100000002,2000,6.4,3.37685727149935,13138.035,5.24,3.9
84,-31.19006300000001,2000,6.4,3.37685727149935,13138.035,5.24,3.9
85,-5.530029999999897,2000,6.4,3.37685727149935,13138.035,5.24,3.9
86,23.06005899999991,2000,6.4,3.37685727149935,13138.035,5.24,3.9
87,-8.459961000000021,2000,6.4,3.37685727149935,13138.035,5.24,3.9
88,-12.030029000000013,2000,6.4,3.37685727149935,13138.035,5.24,3.9
89,-29.089966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
90,24.760009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
91,13.149902000000111,2000,6.4,3.37685727149935,13138.035,5.24,3.9
92,31.40002400000003,2000,6.4,3.37685727149935,13138.035,5.24,3.9
93,13.680053999999927,2000,6.4,3.37685727149935,13138.035,5.24,3.9
94,-18.239990000000034,2000,6.4,3.37685727149935,13138.035,5.24,3.9
95,-10.590087999999923,2000,6.4,3.37685727149935,13138.035,5.24,3.9
96,-30.260009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
97,-6.229980000000069,2000,6.4,3.37685727149935,13138.035,5.24,3.9
98,-26.859985999999935,2000,6.4,3.37685727149935,13138.035,5.24,3.9
99,25.190063999999893,2000,6.4,3.37685727149935,13138.035,5.24,3.9
100,-17.530029000000013,2000,6.4,3.37685727149935,13138.035,5.24,3.9
101,-3.5,2000,6.4,3.37685727149935,13138.035,5.24,3.9
102,44.429931000000124,2000,6.4,3.37685727149935,13138.035,5.24,3.9
103,-1.8499750000000859,2000,6.4,3.37685727149935,13138.035,5.24,3.9
104,28.21008299999994,2000,6.4,3.37685727149935,13138.035,5.24,3.9
105,28.449951000000056,2000,6.4,3.37685727149935,13138.035,5.24,3.9
106,-9.630004999999983,2000,6.4,3.37685727149935,13138.035,5.24,3.9
107,-9.790038999999979,2000,6.4,3.37685727149935,13138.035,5.24,3.9
108,13.520019000000048,2000,6.4,3.37685727149935,13138.035,5.24,3.9
109,-9.68994100000009,2000,6.4,3.37685727149935,13138.035,5.24,3.9
110,-4.720092999999906,2000,6.4,3.37685727149935,13138.035,5.24,3.9
111,-10.949951000000056,2000,6.4,3.37685727149935,13138.035,5.24,3.9
112,23.43994100000009,2000,6.4,3.37685727149935,13138.035,5.24,3.9
113,1.100097999999889,2000,6.4,3.37685727149935,13138.035,5.24,3.9
114,8.18994100000009,2000,6.4,3.37685727149935,13138.035,5.24,3.9
115,-14.270019000000048,2000,6.4,3.37685727149935,13138.035,5.24,3.9
116,21.54003899999998,2000,6.4,3.37685727149935,13138.035,5.24,3.9
117,-10.050048999999944,2000,6.4,3.37685727149935,13138.035,5.24,3.9
118,3.1800539999999273,2000,6.4,3.37685727149935,13138.035,5.24,3.9
119,-26.949951000000056,2000,6.4,3.37685727149935,13138.035,5.24,3.9
120,-10.700073999999859,2000,6.4,3.37685727149935,13138.035,5.24,3.9
121,13.830078999999841,2000,6.4,3.37685727149935,13138.035,5.24,3.9
122,-4.760009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
123,4.269897000000128,2000,6.4,3.37685727149935,13138.035,5.24,3.9
124,-12.429931000000124,2000,6.4,3.37685727149935,13138.035,5.24,3.9
125,12.209961000000021,2000,6.4,3.37685727149935,13138.035,5.24,3.9
126,14.94006300000001,2000,6.4,3.37685727149935,13138.035,5.24,3.9
127,-23.31005899999991,2000,6.4,3.37685727149935,13138.035,5.24,3.9
128,10.440063999999893,2000,6.4,3.37685727149935,13138.035,5.24,3.9
129,22.22998000000007,2000,6.4,3.37685727149935,13138.035,5.24,3.9
130,-3.280029000000013,2000,6.4,3.37685727149935,13138.035,5.24,3.9
131,5.260009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
132,12.040038999999979,2000,6.4,3.37685727149935,13138.035,5.24,3.9
133,2.9199220000000423,2000,6.4,3.37685727149935,13138.035,5.24,3.9
134,14.140014000000065,2000,6.4,3.37685727149935,13138.035,5.24,3.9
135,0.5100099999999657,2000,6.4,3.37685727149935,13138.035,5.24,3.9
136,-16.75,2000,6.4,3.37685727149935,13138.035,5.24,3.9
137,-11.780029000000013,2000,6.4,3.37685727149935,13138.035,5.24,3.9
138,13.609985000000052,2000,6.4,3.37685727149935,13138.035,5.24,3.9
139,-15.380004999999983,2000,6.4,3.37685727149935,13138.035,5.24,3.9
140,-15.899902000000111,2000,6.4,3.37685727149935,13138.035,5.24,3.9
141,10.179932000000008,2000,6.4,3.37685727149935,13138.035,5.24,3.9
142,-22.049927000000025,2000,6.4,3.37685727149935,13138.035,5.24,3.9
143,-2.8000489999999445,2000,6.4,3.37685727149935,13138.035,5.24,3.9
144,-29.72998000000007,2000,6.4,3.37685727149935,13138.035,5.24,3.9
145,10.93994100000009,2000,6.4,3.37685727149935,13138.035,5.24,3.9
146,7.270019999999931,2000,6.4,3.37685727149935,13138.035,5.24,3.9
147,0.5999750000000859,2000,6.4,3.37685727149935,13138.035,5.24,3.9
148,13.860107999999855,2000,6.4,3.37685727149935,13138.035,5.24,3.9
149,10.369995000000017,2000,6.4,3.37685727149935,13138.035,5.24,3.9
150,16.389892000000145,2000,6.4,3.37685727149935,13138.035,5.24,3.9
151,3.480102999999872,2000,6.4,3.37685727149935,13138.035,5.24,3.9
152,-9.930053999999927,2000,6.4,3.37685727149935,13138.035,5.24,3.9
153,-12.619995000000017,2000,6.4,3.37685727149935,13138.035,5.24,3.9
154,11.589966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
155,19.720092999999906,2000,6.4,3.37685727149935,13138.035,5.24,3.9
156,-7.130004999999983,2000,6.4,3.37685727149935,13138.035,5.24,3.9
157,-4.580077999999958,2000,6.4,3.37685727149935,13138.035,5.24,3.9
158,16.219970000000103,2000,6.4,3.37685727149935,13138.035,5.24,3.9
159,-4.349975000000086,2000,6.4,3.37685727149935,13138.035,5.24,3.9
160,7.760009000000082,2000,6.4,3.37685727149935,13138.035,5.24,3.9
161,-1.3499750000000859,2000,6.4,3.37685727149935,13138.035,5.24,3.9
162,7.839966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
163,2.3400879999999233,2000,6.4,3.37685727149935,13138.035,5.24,3.9
164,-1.8601079999998547,2000,6.4,3.37685727149935,13138.035,5.24,3.9
165,7.6400149999999485,2000,6.4,3.37685727149935,13138.035,5.24,3.9
166,-4.25,2000,6.4,3.37685727149935,13138.035,5.24,3.9
167,-7.25,2000,6.4,3.37685727149935,13138.035,5.24,3.9
168,15.090087999999923,2000,6.4,3.37685727149935,13138.035,5.24,3.9
169,3.089966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
170,-13.690063999999893,2000,6.4,3.37685727149935,13138.035,5.24,3.9
171,-14.829956000000038,2000,6.4,3.37685727149935,13138.035,5.24,3.9
172,10.260009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
173,-8.010009999999966,2000,6.4,3.37685727149935,13138.035,5.24,3.9
174,-5.239990000000034,2000,6.4,3.37685727149935,13138.035,5.24,3.9
175,-7.270019999999931,2000,6.4,3.37685727149935,13138.035,5.24,3.9
176,2.9200439999999617,2000,6.4,3.37685727149935,13138.035,5.24,3.9
177,-4.040038999999979,2000,6.4,3.37685727149935,13138.035,5.24,3.9
178,-15.059936000000107,2000,6.4,3.37685727149935,13138.035,5.24,3.9
179,-21.300048999999944,2000,6.4,3.37685727149935,13138.035,5.24,3.9
180,15.390014000000065,2000,6.4,3.37685727149935,13138.035,5.24,3.9
181,-8.560058000000026,2000,6.4,3.37685727149935,13138.035,5.24,3.9
182,-2.2899170000000595,2000,6.4,3.37685727149935,13138.035,5.24,3.9
183,-0.3300779999999577,2000,6.4,3.37685727149935,13138.035,5.24,3.9
184,-9.689941999999974,2000,6.4,3.37685727149935,13138.035,5.24,3.9
185,-11.820067999999992,2000,6.4,3.37685727149935,13138.035,5.24,3.9
186,-0.6400149999999485,2000,6.4,3.37685727149935,13138.035,5.24,3.9
187,31.720092999999906,2000,6.4,3.37685727149935,13138.035,5.24,3.9
188,-21.780029000000013,2000,6.4,3.37685727149935,13138.035,5.24,3.9
189,-0.280029999999897,2000,6.4,3.37685727149935,13138.035,5.24,3.9
190,-9.770019000000048,2000,6.4,3.37685727149935,13138.035,5.24,3.9
191,7.8599850000000515,2000,6.4,3.37685727149935,13138.035,5.24,3.9
192,1.9600829999999405,2000,6.4,3.37685727149935,13138.035,5.24,3.9
193,-27.29003899999998,2000,6.4,3.37685727149935,13138.035,5.24,3.9
194,-6.959961000000021,2000,6.4,3.37685727149935,13138.035,5.24,3.9
195,-15.010009000000082,2000,6.4,3.37685727149935,13138.035,5.24,3.9
196,-22.430053999999927,2000,6.4,3.37685727149935,13138.035,5.24,3.9
197,-34.80993699999999,2000,6.4,3.37685727149935,13138.035,5.24,3.9
198,44.39001499999995,2000,6.4,3.37685727149935,13138.035,5.24,3.9
199,0.4499510000000555,2000,6.4,3.37685727149935,13138.035,5.24,3.9
200,-24.65002400000003,2000,6.4,3.37685727149935,13138.035,5.24,3.9
201,46.63000499999998,2000,6.4,3.37685727149935,13138.035,5.24,3.9
202,8.170043999999962,2000,6.4,3.37685727149935,13138.035,5.24,3.9
203,-1.1500249999999141,2000,6.4,3.37685727149935,13138.035,5.24,3.9
204,2.3499759999999696,2000,6.4,3.37685727149935,13138.035,5.24,3.9
205,-33.22998099999995,2000,6.4,3.37685727149935,13138.035,5.24,3.9
206,-0.4600829999999405,2000,6.4,3.37685727149935,13138.035,5.24,3.9
207,15.140014999999948,2000,6.4,3.37685727149935,13138.035,5.24,3.9
208,19.080077999999958,2000,6.4,3.37685727149935,13138.035,5.24,3.9
209,30.739990000000034,2000,6.4,3.37685727149935,13138.035,5.24,3.9
210,-8.180053000000044,2000,6.4,3.37685727149935,13138.035,5.24,3.9
211,7.099975000000086,2000,6.4,3.37685727149935,13138.035,5.24,3.9
212,-1.6300049999999828,2000,6.4,3.37685727149935,13138.035,5.24,3.9
213,5.5,2000,6.4,3.37685727149935,13138.035,5.24,3.9
214,-0.3199460000000727,2000,6.4,3.37685727149935,13138.035,5.24,3.9
215,-22.589966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
216,-9.140014000000065,2000,6.4,3.37685727149935,13138.035,5.24,3.9
217,-34.16003499999988,2000,6.4,3.37685727149935,13138.035,5.24,3.9
218,-14.719970000000103,2000,6.4,3.37685727149935,13138.035,5.24,3.9
219,31.68994100000009,2000,6.4,3.37685727149935,13138.035,5.24,3.9
220,6.860107999999855,2000,6.4,3.37685727149935,13138.035,5.24,3.9
221,-17.490112999999837,2000,6.4,3.37685727149935,13138.035,5.24,3.9
222,-4.599975000000086,2000,6.4,3.37685727149935,13138.035,5.24,3.9
223,-25.09997599999997,2000,6.4,3.37685727149935,13138.035,5.24,3.9
224,4.7299809999999525,2000,6.4,3.37685727149935,13138.035,5.24,3.9
225,-24.989990999999918,2000,6.4,3.37685727149935,13138.035,5.24,3.9
226,19.41003499999988,2000,6.4,3.37685727149935,13138.035,5.24,3.9
227,7.1999510000000555,2000,6.4,3.37685727149935,13138.035,5.24,3.9
228,-12.880004999999983,2000,6.4,3.37685727149935,13138.035,5.24,3.9
229,5.840087999999923,2000,6.4,3.37685727149935,13138.035,5.24,3.9
230,-26.980102999999872,2000,6.4,3.37685727149935,13138.035,5.24,3.9
231,0.2800290000000132,2000,6.4,3.37685727149935,13138.035,5.24,3.9
232,9.739990999999918,2000,6.4,3.37685727149935,13138.035,5.24,3.9
233,51.57006799999999,2000,6.4,3.37685727149935,13138.035,5.24,3.9
234,-25.080077999999958,2000,6.4,3.37685727149935,13138.035,5.24,3.9
235,-7.909912000000077,2000,6.4,3.37685727149935,13138.035,5.24,3.9
236,26.339966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
237,10.309936000000107,2000,6.4,3.37685727149935,13138.035,5.24,3.9
238,-9.019897000000128,2000,6.4,3.37685727149935,13138.035,5.24,3.9
239,-11.190063999999893,2000,6.4,3.37685727149935,13138.035,5.24,3.9
240,-19.059936000000107,2000,6.4,3.37685727149935,13138.035,5.24,3.9
241,-28.780029999999897,2000,6.4,3.37685727149935,13138.035,5.24,3.9
242,10.589966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
243,-17.140014000000065,2000,6.4,3.37685727149935,13138.035,5.24,3.9
244,-40.859985999999935,2000,6.4,3.37685727149935,13138.035,5.24,3.9
245,10.119995000000017,2000,6.4,3.37685727149935,13138.035,5.24,3.9
246,31.089966000000004,2000,6.4,3.37685727149935,13138.035,5.24,3.9
247,9.239990000000034,2000,6.4,3.37685727149935,13138.035,5.24,3.9
248,13.730102999999872,2000,6.4,3.37685727149935,13138.035,5.24,3.9
249,5.299927000000025,2000,6.4,3.37685727149935,13138.035,5.24,3.9
250,-13.939941999999974,2000,6.4,3.37685727149935,13138.035,5.24,3.9
251,-37.01000900000008,2001,1.82,2.82617111885402,13263.417,5.09,5.7
252,64.29003899999998,2001,1.82,2.82617111885402,13263.417,5.09,5.7
253,-14.220092999999906,2001,1.82,2.82617111885402,13263.417,5.09,5.7
254,-34.989990000000034,2001,1.82,2.82617111885402,13263.417,5.09,5.7
255,-2.489990999999918,2001,1.82,2.82617111885402,13263.417,5.09,5.7
256,4.940063999999893,2001,1.82,2.82617111885402,13263.417,5.09,5.7
257,12.469970999999987,2001,1.82,2.82617111885402,13263.417,5.09,5.7
258,13.549926000000141,2001,1.82,2.82617111885402,13263.417,5.09,5.7
259,-8.269897000000128,2001,1.82,2.82617111885402,13263.417,5.09,5.7
260,8.099975000000086,2001,1.82,2.82617111885402,13263.417,5.09,5.7
261,2.8199469999999565,2001,1.82,2.82617111885402,13263.417,5.09,5.7
262,18.5,2001,1.82,2.82617111885402,13263.417,5.09,5.7
263,-5.429932000000008,2001,1.82,2.82617111885402,13263.417,5.09,5.7
264,0.3599850000000515,2001,1.82,2.82617111885402,13263.417,5.09,5.7
265,17.5,2001,1.82,2.82617111885402,13263.417,5.09,5.7
266,3.900024999999914,2001,1.82,2.82617111885402,13263.417,5.09,5.7
267,-6.790038999999979,2001,1.82,2.82617111885402,13263.417,5.09,5.7
268,-2.56005899999991,2001,1.82,2.82617111885402,13263.417,5.09,5.7
269,9.220092999999906,2001,1.82,2.82617111885402,13263.417,5.09,5.7
270,9.559936000000107,2001,1.82,2.82617111885402,13263.417,5.09,5.7
271,-7.719970000000103,2001,1.82,2.82617111885402,13263.417,5.09,5.7
272,7.459961000000021,2001,1.82,2.82617111885402,13263.417,5.09,5.7
273,-24.0,2001,1.82,2.82617111885402,13263.417,5.09,5.7
274,4.840087999999923,2001,1.82,2.82617111885402,13263.417,5.09,5.7
275,-2.0500489999999445,2001,1.82,2.82617111885402,13263.417,5.09,5.7
276,-11.369995000000017,2001,1.82,2.82617111885402,13263.417,5.09,5.7
277,-8.359985999999935,2001,1.82,2.82617111885402,13263.417,5.09,5.7
278,-17.770019000000048,2001,1.82,2.82617111885402,13263.417,5.09,5.7
279,15.550048999999944,2001,1.82,2.82617111885402,13263.417,5.09,5.7
280,-11.510009999999966,2001,1.82,2.82617111885402,13263.417,5.09,5.7
281,-2.880004999999983,2001,1.82,2.82617111885402,13263.417,5.09,5.7
282,10.68994100000009,2001,1.82,2.82617111885402,13263.417,5.09,5.7
283,-25.07995600000004,2001,1.82,2.82617111885402,13263.417,5.09,5.7
284,-22.590087999999923,2001,1.82,2.82617111885402,13263.417,5.09,5.7
285,-23.66992100000016,2001,1.82,2.82617111885402,13263.417,5.09,5.7
286,-2.4500739999998586,2001,1.82,2.82617111885402,13263.417,5.09,5.7
287,21.79003899999998,2001,1.82,2.82617111885402,13263.417,5.09,5.7
288,-9.71008299999994,2001,1.82,2.82617111885402,13263.417,5.09,5.7
289,-18.0,2001,1.82,2.82617111885402,13263.417,5.09,5.7
290,1.2900389999999788,2001,1.82,2.82617111885402,13263.417,5.09,5.7
291,-7.049926000000141,2001,1.82,2.82617111885402,13263.417,5.09,5.7
292,7.229980000000069,2001,1.82,2.82617111885402,13263.417,5.09,5.7
293,12.390014999999948,2001,1.82,2.82617111885402,13263.417,5.09,5.7
294,8.089966000000004,2001,1.82,2.82617111885402,13263.417,5.09,5.7
295,2.849975000000086,2001,1.82,2.82617111885402,13263.417,5.09,5.7
296,-31.319946000000073,2001,1.82,2.82617111885402,13263.417,5.09,5.7
297,-53.260009999999966,2001,1.82,2.82617111885402,13263.417,5.09,5.7
298,-30.950072999999975,2001,1.82,2.82617111885402,13263.417,5.09,5.7
299,6.850097999999889,2001,1.82,2.82617111885402,13263.417,5.09,5.7
300,-23.030029999999897,2001,1.82,2.82617111885402,13263.417,5.09,5.7
301,20.280029999999897,2001,1.82,2.82617111885402,13263.417,5.09,5.7
302,-28.190063999999893,2001,1.82,2.82617111885402,13263.417,5.09,5.7
303,-20.47998000000007,2001,1.82,2.82617111885402,13263.417,5.09,5.7
304,-4.56005899999991,2001,1.82,2.82617111885402,13263.417,5.09,5.7
305,22.25,2001,1.82,2.82617111885402,13263.417,5.09,5.7
306,12.859985000000052,2001,1.82,2.82617111885402,13263.417,5.09,5.7
307,29.480102999999872,2001,1.82,2.82617111885402,13263.417,5.09,5.7
308,-28.880004999999983,2001,1.82,2.82617111885402,13263.417,5.09,5.7
309,-5.340087999999923,2001,1.82,2.82617111885402,13263.417,5.09,5.7
310,12.380004999999983,2001,1.82,2.82617111885402,13263.417,5.09,5.7
311,-14.459961000000021,2001,1.82,2.82617111885402,13263.417,5.09,5.7
312,-39.410033999999996,2001,1.82,2.82617111885402,13263.417,5.09,5.7
313,-3.209961000000021,2001,1.82,2.82617111885402,13263.417,5.09,5.7
314,48.18994100000009,2001,1.82,2.82617111885402,13263.417,5.09,5.7
315,-23.009887000000163,2001,1.82,2.82617111885402,13263.417,5.09,5.7
316,9.159912000000077,2001,1.82,2.82617111885402,13263.417,5.09,5.7
317,30.79003899999998,2001,1.82,2.82617111885402,13263.417,5.09,5.7
318,-2.4899900000000343,2001,1.82,2.82617111885402,13263.417,5.09,5.7
319,17.60998500000005,2001,1.82,2.82617111885402,13263.417,5.09,5.7
320,-3.8199460000000727,2001,1.82,2.82617111885402,13263.417,5.09,5.7
321,12.130004999999983,2001,1.82,2.82617111885402,13263.417,5.09,5.7
322,46.349975000000086,2001,1.82,2.82617111885402,13263.417,5.09,5.7
323,15.529907000000094,2001,1.82,2.82617111885402,13263.417,5.09,5.7
324,-10.709961000000021,2001,1.82,2.82617111885402,13263.417,5.09,5.7
325,-18.619995000000017,2001,1.82,2.82617111885402,13263.417,5.09,5.7
326,-14.890014000000065,2001,1.82,2.82617111885402,13263.417,5.09,5.7
327,19.280029000000013,2001,1.82,2.82617111885402,13263.417,5.09,5.7
328,5.770019999999931,2001,1.82,2.82617111885402,13263.417,5.09,5.7
329,18.530029000000013,2001,1.82,2.82617111885402,13263.417,5.09,5.7
330,-3.5900879999999233,2001,1.82,2.82617111885402,13263.417,5.09,5.7
331,16.97998000000007,2001,1.82,2.82617111885402,13263.417,5.09,5.7
332,0.9901129999998375,2001,1.82,2.82617111885402,13263.417,5.09,5.7
333,-18.85009799999989,2001,1.82,2.82617111885402,13263.417,5.09,5.7
334,18.030029000000013,2001,1.82,2.82617111885402,13263.417,5.09,5.7
335,-3.099975000000086,2001,1.82,2.82617111885402,13263.417,5.09,5.7
336,-2.31005899999991,2001,1.82,2.82617111885402,13263.417,5.09,5.7
337,-5.659912000000077,2001,1.82,2.82617111885402,13263.417,5.09,5.7
338,-0.3599850000000515,2001,1.82,2.82617111885402,13263.417,5.09,5.7
339,-9.510009999999966,2001,1.82,2.82617111885402,13263.417,5.09,5.7
340,3.25,2001,1.82,2.82617111885402,13263.417,5.09,5.7
341,0.5198970000001282,2001,1.82,2.82617111885402,13263.417,5.09,5.7
342,35.550048999999944,2001,1.82,2.82617111885402,13263.417,5.09,5.7
343,3.5,2001,1.82,2.82617111885402,13263.417,5.09,5.7
344,3.469970999999987,2001,1.82,2.82617111885402,13263.417,5.09,5.7
345,20.869995000000017,2001,1.82,2.82617111885402,13263.417,5.09,5.7
346,-3.4499510000000555,2001,1.82,2.82617111885402,13263.417,5.09,5.7
347,-20.32995600000004,2001,1.82,2.82617111885402,13263.417,5.09,5.7
348,4.119995000000017,2001,1.82,2.82617111885402,13263.417,5.09,5.7
349,-15.280029000000013,2001,1.82,2.82617111885402,13263.417,5.09,5.7
350,-9.959961000000021,2001,1.82,2.82617111885402,13263.417,5.09,5.7
351,-19.85009799999989,2001,1.82,2.82617111885402,13263.417,5.09,5.7
352,7.739990000000034,2001,1.82,2.82617111885402,13263.417,5.09,5.7
353,4.850097999999889,2001,1.82,2.82617111885402,13263.417,5.09,5.7
354,6.43994100000009,2001,1.82,2.82617111885402,13263.417,5.09,5.7
355,16.45996100000002,2001,1.82,2.82617111885402,13263.417,5.09,5.7
356,-13.53991700000006,2001,1.82,2.82617111885402,13263.417,5.09,5.7
357,6.929932000000008,2001,1.82,2.82617111885402,13263.417,5.09,5.7
358,-12.0,2001,1.82,2.82617111885402,13263.417,5.09,5.7
359,-10.569946000000073,2001,1.82,2.82617111885402,13263.417,5.09,5.7
360,1.4599610000000212,2001,1.82,2.82617111885402,13263.417,5.09,5.7
361,-14.25,2001,1.82,2.82617111885402,13263.417,5.09,5.7
